filename,species,scientific_name,location,country,length,quality,date,id,url
xeno_audio/pycnonotus_goiavier\963431_Yellow-vented_Bulbul_Thailand_A.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Thanon Khat Paddies, Mueang Nakhon Pathom District, Nakhon Pathom",Thailand,0:01,A,2025-01-17,963431,https://xeno-canto.org/963431
xeno_audio/pycnonotus_goiavier\616401_Yellow-vented_Bulbul_Thailand_A.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Tambon Lam Pho, Amphoe Bang Bua Thong, Chang Wat Nonthaburi",Thailand,0:43,A,2021-01-20,616401,https://xeno-canto.org/616401
xeno_audio/pycnonotus_goiavier\359295_Yellow-vented_Bulbul_Thailand_A.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",Thailand,1:00,A,2017-02-01,359295,https://xeno-canto.org/359295
xeno_audio/pycnonotus_goiavier\842682_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Yan Nawa (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:12,B,2023-11-18,842682,https://xeno-canto.org/842682
xeno_audio/pycnonotus_goiavier\802979_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Khuan Lang (near  Tambon Khuan Lang), Amphoe Hat Yai, Chang Wat Songkhla",Thailand,1:14,B,2023-05-20,802979,https://xeno-canto.org/802979
xeno_audio/pycnonotus_goiavier\779747_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,Nai Yang Beach National Park,Thailand,0:31,B,2023-01-21,779747,https://xeno-canto.org/779747
xeno_audio/pycnonotus_goiavier\616402_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Tambon Lam Pho, Amphoe Bang Bua Thong, Chang Wat Nonthaburi",Thailand,0:47,B,2021-01-20,616402,https://xeno-canto.org/616402
xeno_audio/pycnonotus_goiavier\538803_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:08,B,2019-08-19,538803,https://xeno-canto.org/538803
xeno_audio/pycnonotus_goiavier\509761_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,1:23,B,2019-08-22,509761,https://xeno-canto.org/509761
xeno_audio/pycnonotus_goiavier\415477_Yellow-vented_Bulbul_Thailand_B.wav,Yellow-vented Bulbul,Pycnonotus goiavier,"Tambon Bang Kaeo, Amphoe Bang Phli, Chang Wat Samut Prakan",Thailand,0:04,B,2018-04-08,415477,https://xeno-canto.org/415477
xeno_audio/pycnonotus_conradi\1006542_Streak-eared_Bulbul_Thailand_A.wav,Streak-eared Bulbul,Pycnonotus conradi,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:26,A,2025-06-12,1006542,https://xeno-canto.org/1006542
xeno_audio/pycnonotus_conradi\1003559_Streak-eared_Bulbul_Thailand_A.wav,Streak-eared Bulbul,Pycnonotus conradi,"Red Boardwalk Bridge (near  Tambon Phanthai Norasing), Mueang Samut Sakhon District, Samut Sakhon",Thailand,0:19,A,2025-06-01,1003559,https://xeno-canto.org/1003559
xeno_audio/pycnonotus_conradi\829163_Streak-eared_Bulbul_Thailand_A.wav,Streak-eared Bulbul,Pycnonotus conradi,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,0:40,A,2023-08-29,829163,https://xeno-canto.org/829163
xeno_audio/pycnonotus_conradi\797142_Streak-eared_Bulbul_Thailand_A.wav,Streak-eared Bulbul,Pycnonotus conradi,"Pha Chang Park, Wiang Chai District, Chiang Rai",Thailand,0:10,A,2023-04-29,797142,https://xeno-canto.org/797142
xeno_audio/pycnonotus_conradi\790312_Streak-eared_Bulbul_Thailand_A.wav,Streak-eared Bulbul,Pycnonotus conradi,Cha-am Forest Park,Thailand,0:11,A,2023-02-05,790312,https://xeno-canto.org/790312
xeno_audio/pycnonotus_conradi\642538_Streak-eared_Bulbul_Thailand_A.wav,Streak-eared Bulbul,Pycnonotus conradi,"Bang Kachao, Samut Prakan",Thailand,0:37,A,2019-05-16,642538,https://xeno-canto.org/642538
xeno_audio/pycnonotus_conradi\1006370_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Suwintawong 47 Alley overgrown woods & marshes, Nong Chok, Krung Thep Maha Nakhon",Thailand,0:28,B,2025-06-14,1006370,https://xeno-canto.org/1006370
xeno_audio/pycnonotus_conradi\846680_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Ko Kret (near  Tambon Ko Kret), Amphoe Pak Kret, Chang Wat Nonthaburi",Thailand,0:45,B,2023-12-08,846680,https://xeno-canto.org/846680
xeno_audio/pycnonotus_conradi\842518_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Talat Khwan (near  Nonthaburi), Mueang Nonthaburi District, Nonthaburi",Thailand,0:30,B,2023-11-17,842518,https://xeno-canto.org/842518
xeno_audio/pycnonotus_conradi\783832_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",Thailand,0:19,B,2023-03-04,783832,https://xeno-canto.org/783832
xeno_audio/pycnonotus_conradi\739088_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Ko Naka Yai, Pa Klok, Thalang District, Phuket",Thailand,1:05,B,2022-03-29,739088,https://xeno-canto.org/739088
xeno_audio/pycnonotus_conradi\739087_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Ko Naka Yai, Pa Klok, Thalang District, Phuket",Thailand,1:03,B,2022-03-29,739087,https://xeno-canto.org/739087
xeno_audio/pycnonotus_conradi\607255_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:01,B,2019-08-22,607255,https://xeno-canto.org/607255
xeno_audio/pycnonotus_conradi\607254_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Tambon Ploi Waen, Amphoe Tha Mai, Chang Wat Chanthaburi",Thailand,0:05,B,2019-08-21,607254,https://xeno-canto.org/607254
xeno_audio/pycnonotus_conradi\598636_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Tambon Nong Bua Tai, Amphoe Mueang Tak, Chang Wat Tak",Thailand,0:28,B,2020-07-29,598636,https://xeno-canto.org/598636
xeno_audio/pycnonotus_conradi\447556_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Tambon Mae Win, อำเภอ แม่วาง, Chang Wat Chiang Mai",Thailand,0:10,B,2018-11-18,447556,https://xeno-canto.org/447556
xeno_audio/pycnonotus_conradi\364051_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Tambon Khuang Pao, Amphoe Chom Thong, Chang Wat Chiang Mai",Thailand,1:13,B,2017-04-02,364051,https://xeno-canto.org/364051
xeno_audio/pycnonotus_conradi\314327_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Tambon Huai Mae Priang, Amphoe Kaeng Krachan, Chang Wat Phetchaburi",Thailand,0:17,B,2016-04-13,314327,https://xeno-canto.org/314327
xeno_audio/pycnonotus_conradi\206590_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Huai Kha Khaeng Wildlife Sanctuary, Nakhon Sawan",Thailand,0:27,B,2014-12-06,206590,https://xeno-canto.org/206590
xeno_audio/pycnonotus_conradi\29380_Streak-eared_Bulbul_Thailand_B.wav,Streak-eared Bulbul,Pycnonotus conradi,"Nopparat Thara NP, Krabi",Thailand,0:08,B,2008-12-24,29380,https://xeno-canto.org/29380
xeno_audio/gracupica_nigricollis\1005486_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:25,A,2025-06-10,1005486,https://xeno-canto.org/1005486
xeno_audio/gracupica_nigricollis\1004355_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,eBird hotspot: Benjakiti Park,Thailand,0:13,A,2025-06-04,1004355,https://xeno-canto.org/1004355
xeno_audio/gracupica_nigricollis\973284_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,1:47,A,2025-02-13,973284,https://xeno-canto.org/973284
xeno_audio/gracupica_nigricollis\973282_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,1:43,A,2025-02-13,973282,https://xeno-canto.org/973282
xeno_audio/gracupica_nigricollis\973081_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,3:22,A,2025-02-12,973081,https://xeno-canto.org/973081
xeno_audio/gracupica_nigricollis\962764_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:14,A,2025-01-10,962764,https://xeno-canto.org/962764
xeno_audio/gracupica_nigricollis\950392_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,eBird hotspot: Benjakiti Park,Thailand,0:24,A,2024-11-04,950392,https://xeno-canto.org/950392
xeno_audio/gracupica_nigricollis\937631_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Department of Public Relations, Bangkok",Thailand,1:00,A,2024-10-05,937631,https://xeno-canto.org/937631
xeno_audio/gracupica_nigricollis\915714_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"สวนจากภูผาสู่มหานที (near  Bangkok), Chatuchak, Bangkok",Thailand,0:52,A,2024-06-24,915714,https://xeno-canto.org/915714
xeno_audio/gracupica_nigricollis\902831_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Bang Kachao, Samut Prakan",Thailand,0:16,A,2019-11-02,902831,https://xeno-canto.org/902831
xeno_audio/gracupica_nigricollis\902298_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,2:21,A,2024-04-18,902298,https://xeno-canto.org/902298
xeno_audio/gracupica_nigricollis\858214_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:37,A,2023-12-30,858214,https://xeno-canto.org/858214
xeno_audio/gracupica_nigricollis\844623_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,1:17,A,2023-11-29,844623,https://xeno-canto.org/844623
xeno_audio/gracupica_nigricollis\841892_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Queen Sirikit Park (near  Bangkok), Chatuchak, Krung Thep Maha Nakhon",Thailand,0:36,A,2023-11-13,841892,https://xeno-canto.org/841892
xeno_audio/gracupica_nigricollis\784925_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Bangkok, Saranrom Palace Park",Thailand,0:26,A,2023-02-03,784925,https://xeno-canto.org/784925
xeno_audio/gracupica_nigricollis\775365_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,1:23,A,2023-01-07,775365,https://xeno-canto.org/775365
xeno_audio/gracupica_nigricollis\607251_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,1:34,A,2020-08-09,607251,https://xeno-canto.org/607251
xeno_audio/gracupica_nigricollis\19582_Black-collared_Starling_Thailand_A.wav,Black-collared Starling,Gracupica nigricollis,Kaeng Krachan,Thailand,0:17,A,2002-02-19,19582,https://xeno-canto.org/19582
xeno_audio/gracupica_nigricollis\973082_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Huay Chorakhe Mak NHA, Tambon Sakae Phrong, Amphoe Mueang Buri Ram, Chang Wat Buri Ram",Thailand,1:15,B,2025-02-12,973082,https://xeno-canto.org/973082
xeno_audio/gracupica_nigricollis\909510_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,0:32,B,2024-02-17,909510,https://xeno-canto.org/909510
xeno_audio/gracupica_nigricollis\890599_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Khuang Pao, Chom Thong District, Chiang Mai",Thailand,0:24,B,2024-02-27,890599,https://xeno-canto.org/890599
xeno_audio/gracupica_nigricollis\862832_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,0:13,B,2023-12-10,862832,https://xeno-canto.org/862832
xeno_audio/gracupica_nigricollis\856510_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Bang Sue (near  Bangkok), Bang Sue, กรุงเทพมหานคร",Thailand,1:53,B,2023-12-18,856510,https://xeno-canto.org/856510
xeno_audio/gracupica_nigricollis\843645_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Tambon Tha Ton, Amphoe Mae Ai, Chang Wat Chiang Mai",Thailand,0:26,B,2023-11-09,843645,https://xeno-canto.org/843645
xeno_audio/gracupica_nigricollis\843636_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Tambon Tha Ton, Amphoe Mae Ai, Chang Wat Chiang Mai",Thailand,0:10,B,2023-11-08,843636,https://xeno-canto.org/843636
xeno_audio/gracupica_nigricollis\841923_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Queen Sirikit Park (near  Bangkok), Chatuchak, Bangkok",Thailand,0:39,B,2023-11-12,841923,https://xeno-canto.org/841923
xeno_audio/gracupica_nigricollis\841778_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Queen Sirikit Park (near  Bangkok), Chatuchak, Bangkok",Thailand,0:33,B,2023-11-12,841778,https://xeno-canto.org/841778
xeno_audio/gracupica_nigricollis\836898_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Benchakitti Park, Bangkok, Krung Thep Maha Nakhon",Thailand,0:19,B,2023-10-15,836898,https://xeno-canto.org/836898
xeno_audio/gracupica_nigricollis\802496_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Lai Ngao (near  Muang Yai), Wiang Kaen District, Chiang Rai",Thailand,1:24,B,2023-05-17,802496,https://xeno-canto.org/802496
xeno_audio/gracupica_nigricollis\687972_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Nong Mak Hep reservoir, Udon Thani",Thailand,0:09,B,2017-02-13,687972,https://xeno-canto.org/687972
xeno_audio/gracupica_nigricollis\687969_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Nong Mak Hep reservoir, Udon Thani",Thailand,0:47,B,2017-02-13,687969,https://xeno-canto.org/687969
xeno_audio/gracupica_nigricollis\607929_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,0:14,B,2020-10-06,607929,https://xeno-canto.org/607929
xeno_audio/gracupica_nigricollis\607926_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,0:13,B,2020-10-06,607926,https://xeno-canto.org/607926
xeno_audio/gracupica_nigricollis\399069_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Bangkok, Bangkok",Thailand,0:13,B,2017-07-28,399069,https://xeno-canto.org/399069
xeno_audio/gracupica_nigricollis\364381_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Pun-Pun Organic Farm, Amphoe Mae Taeng, Chang Wat Chiang Mai",Thailand,2:17,B,2016-01-19,364381,https://xeno-canto.org/364381
xeno_audio/gracupica_nigricollis\359461_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Tambon Nai Mueang, Amphoe Mueang Nong Khai, Chang Wat Nong Khai",Thailand,1:28,B,2017-01-27,359461,https://xeno-canto.org/359461
xeno_audio/gracupica_nigricollis\306365_Black-collared_Starling_Thailand_B.wav,Black-collared Starling,Gracupica nigricollis,"Thaton, Chiang Mai",Thailand,0:05,B,2016-03-05,306365,https://xeno-canto.org/306365
xeno_audio/acridotheres_tristis\1005487_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Teochew Cemetery Park (near  Bangkok), Sathon, Krung Thep Maha Nakhon",Thailand,0:23,A,2025-06-10,1005487,https://xeno-canto.org/1005487
xeno_audio/acridotheres_tristis\957142_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Khlong Nueng (near  Tambon Khlong Nung), Amphoe Khlong Luang, Chang Wat Pathum Thani",Thailand,0:14,A,2024-12-29,957142,https://xeno-canto.org/957142
xeno_audio/acridotheres_tristis\841866_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:59,A,2023-11-13,841866,https://xeno-canto.org/841866
xeno_audio/acridotheres_tristis\729094_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,1:22,A,2021-10-13,729094,https://xeno-canto.org/729094
xeno_audio/acridotheres_tristis\607249_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",Thailand,5:42,A,2020-08-09,607249,https://xeno-canto.org/607249
xeno_audio/acridotheres_tristis\379930_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Lampang, Mueang Lampang District, Lampang",Thailand,0:03,A,2017-07-16,379930,https://xeno-canto.org/379930
xeno_audio/acridotheres_tristis\364334_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Pun-Pun Organic Farm, Amphoe Mae Taeng, Chang Wat Chiang Mai",Thailand,1:26,A,2016-01-19,364334,https://xeno-canto.org/364334
xeno_audio/acridotheres_tristis\94026_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Muang Sing Historical Park, Kanchanaburi",Thailand,0:41,A,2012-01-27,94026,https://xeno-canto.org/94026
xeno_audio/acridotheres_tristis\94025_Common_Myna_Thailand_A.wav,Common Myna,Acridotheres tristis,"Kaeng Krachan National Park Head Quarters, Phetchaburi",Thailand,0:14,A,2012-01-26,94025,https://xeno-canto.org/94025
xeno_audio/acridotheres_tristis\955871_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Thung Kik, Mae Ping NP, Amphoe Li, Chang Wat Lamphun",Thailand,0:54,B,2024-11-20,955871,https://xeno-canto.org/955871
xeno_audio/acridotheres_tristis\606861_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Tambon Bang Kacha, Amphoe Mueang Chanthaburi, Chang Wat Chanthaburi",Thailand,0:26,B,2019-08-22,606861,https://xeno-canto.org/606861
xeno_audio/acridotheres_tristis\504382_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Bang Muang, Thai Life Resort.",Thailand,0:13,B,2019-02-23,504382,https://xeno-canto.org/504382
xeno_audio/acridotheres_tristis\447270_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Tambon Mae Win, อำเภอ แม่วาง, Chang Wat Chiang Mai",Thailand,0:26,B,2018-11-18,447270,https://xeno-canto.org/447270
xeno_audio/acridotheres_tristis\447268_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Tambon Mae Win, อำเภอ แม่วาง, Chang Wat Chiang Mai",Thailand,7:23,B,2018-11-18,447268,https://xeno-canto.org/447268
xeno_audio/acridotheres_tristis\434941_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Mae Hia, Amphoe Mueang Chiang Mai, Chang Wat Chiang Mai",Thailand,0:04,B,2018-08-31,434941,https://xeno-canto.org/434941
xeno_audio/acridotheres_tristis\434598_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya District, Phra Nakhon Si Ayutthaya",Thailand,0:05,B,2018-08-29,434598,https://xeno-canto.org/434598
xeno_audio/acridotheres_tristis\410023_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"KMUTT, Bangkhunthien Campus, Bangkok",Thailand,0:29,B,2018-04-08,410023,https://xeno-canto.org/410023
xeno_audio/acridotheres_tristis\397490_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Tambon Bang Rak Noi, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi",Thailand,0:30,B,2018-01-01,397490,https://xeno-canto.org/397490
xeno_audio/acridotheres_tristis\363407_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Tambon Nong Kae, Amphoe Hua Hin, Chang Wat Prachuap Khiri Khan",Thailand,0:10,B,2016-02-02,363407,https://xeno-canto.org/363407
xeno_audio/acridotheres_tristis\318687_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Bang Phra reservoir, Chon Buri",Thailand,0:08,B,2016-05-22,318687,https://xeno-canto.org/318687
xeno_audio/acridotheres_tristis\314334_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Tambon Huai Mae Priang, Amphoe Kaeng Krachan, Chang Wat Phetchaburi",Thailand,0:15,B,2016-04-13,314334,https://xeno-canto.org/314334
xeno_audio/acridotheres_tristis\94024_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,"Kaeng Krachan National Park Head Quarters, Phetchaburi",Thailand,0:03,B,2012-01-26,94024,https://xeno-canto.org/94024
xeno_audio/acridotheres_tristis\79541_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:05,B,2011-04-28,79541,https://xeno-canto.org/79541
xeno_audio/acridotheres_tristis\79540_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:04,B,2011-04-28,79540,https://xeno-canto.org/79540
xeno_audio/acridotheres_tristis\79539_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:05,B,2011-04-28,79539,https://xeno-canto.org/79539
xeno_audio/acridotheres_tristis\79538_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:07,B,2011-04-28,79538,https://xeno-canto.org/79538
xeno_audio/acridotheres_tristis\79537_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:06,B,2011-04-28,79537,https://xeno-canto.org/79537
xeno_audio/acridotheres_tristis\79536_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:07,B,2011-04-28,79536,https://xeno-canto.org/79536
xeno_audio/acridotheres_tristis\79535_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Nai Yang Beach National Park,Thailand,0:14,B,2011-04-28,79535,https://xeno-canto.org/79535
xeno_audio/acridotheres_tristis\79507_Common_Myna_Thailand_B.wav,Common Myna,Acridotheres tristis,Chiang Mai Elephant Camp,Thailand,0:12,B,2011-04-25,79507,https://xeno-canto.org/79507
xeno_audio/acridotheres_grandis\1005520_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,"Red Boardwalk Bridge (near  Tambon Phanthai Norasing), Mueang Samut Sakhon District, Samut Sakhon",Thailand,0:06,A,2025-06-10,1005520,https://xeno-canto.org/1005520
xeno_audio/acridotheres_grandis\1004359_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,eBird hotspot: Benjakiti Park,Thailand,0:05,A,2025-06-04,1004359,https://xeno-canto.org/1004359
xeno_audio/acridotheres_grandis\1004358_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,eBird hotspot: Benjakiti Park,Thailand,0:03,A,2025-06-04,1004358,https://xeno-canto.org/1004358
xeno_audio/acridotheres_grandis\1003533_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,eBird hotspot: Benjakiti Park,Thailand,0:24,A,2025-06-03,1003533,https://xeno-canto.org/1003533
xeno_audio/acridotheres_grandis\955238_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,"Krathum Rai (near  Bangkok), Nong Chok, Bangkok",Thailand,0:26,A,2024-12-15,955238,https://xeno-canto.org/955238
xeno_audio/acridotheres_grandis\946382_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,1:11,A,2024-11-06,946382,https://xeno-canto.org/946382
xeno_audio/acridotheres_grandis\843418_Great_Myna_Thailand_A.wav,Great Myna,Acridotheres grandis,"Benchakitti Park (near  Bangkok), Khlong Toei, Krung Thep Maha Nakhon",Thailand,0:41,A,2023-11-24,843418,https://xeno-canto.org/843418
xeno_audio/acridotheres_grandis\946380_Great_Myna_Thailand_B.wav,Great Myna,Acridotheres grandis,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,0:37,B,2024-11-06,946380,https://xeno-canto.org/946380
xeno_audio/acridotheres_grandis\946378_Great_Myna_Thailand_B.wav,Great Myna,Acridotheres grandis,"eBird hotspot: Bang Khaem Fish Ponds, Nakhon Pathom",Thailand,0:27,B,2024-11-06,946378,https://xeno-canto.org/946378
xeno_audio/acridotheres_grandis\902296_Great_Myna_Thailand_B.wav,Great Myna,Acridotheres grandis,"Wat Yai Paddyfields, Wiang Kaen District, Chiang Rai",Thailand,0:10,B,2024-04-18,902296,https://xeno-canto.org/902296
xeno_audio/acridotheres_grandis\857644_Great_Myna_Thailand_B.wav,Great Myna,Acridotheres grandis,"Ban Suan Mon, Kumphawapi, Udon Thani",Thailand,0:31,B,2023-12-24,857644,https://xeno-canto.org/857644
xeno_audio/acridotheres_grandis\839939_Great_Myna_Thailand_B.wav,Great Myna,Acridotheres grandis,"Mae Ai, Mae Ai District, Chiang Mai",Thailand,0:17,B,2021-12-29,839939,https://xeno-canto.org/839939
